"Plot Title: P27"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9780034)","Coupler Detached","Coupler Attached","Host Connected","Bad Battery","Good Battery","End Of File"
05/19/2017 10:43:52 PM,11.540,,,,,,
05/19/2017 11:43:52 PM,10.198,,,,,,
05/20/2017 12:43:52 AM,9.163,,,,,,
05/20/2017 01:43:52 AM,8.444,,,,,,
05/20/2017 02:43:52 AM,7.795,,,,,,
05/20/2017 03:43:52 AM,7.745,,,,,,
05/20/2017 04:43:52 AM,7.444,,,,,,
05/20/2017 05:43:52 AM,7.142,,,,,,
05/20/2017 06:43:52 AM,6.965,,,,,,
05/20/2017 07:43:52 AM,7.242,,,,,,
05/20/2017 08:43:52 AM,7.419,,,,,,
05/20/2017 09:43:52 AM,7.142,,,,,,
05/20/2017 10:43:52 AM,18.081,,,,,,
05/20/2017 11:43:52 AM,25.089,,,,,,
05/20/2017 12:43:52 PM,31.230,,,,,,
05/20/2017 01:43:52 PM,36.039,,,,,,
05/20/2017 02:43:52 PM,38.896,,,,,,
05/20/2017 03:43:52 PM,40.544,,,,,,
05/20/2017 04:43:52 PM,40.429,,,,,,
05/20/2017 05:43:52 PM,38.393,,,,,,
05/20/2017 06:43:52 PM,35.102,,,,,,
05/20/2017 07:43:52 PM,29.890,,,,,,
05/20/2017 08:43:52 PM,20.722,,,,,,
05/20/2017 09:43:52 PM,15.772,,,,,,
05/20/2017 10:43:52 PM,13.714,,,,,,
05/20/2017 11:43:52 PM,12.437,,,,,,
05/21/2017 12:43:52 AM,11.953,,,,,,
05/21/2017 01:43:52 AM,12.823,,,,,,
05/21/2017 02:43:52 AM,13.016,,,,,,
05/21/2017 03:43:52 AM,12.461,,,,,,
05/21/2017 04:43:52 AM,12.654,,,,,,
05/21/2017 05:43:52 AM,13.040,,,,,,
05/21/2017 06:43:52 AM,13.522,,,,,,
05/21/2017 07:43:52 AM,13.906,,,,,,
05/21/2017 08:43:52 AM,15.342,,,,,,
05/21/2017 09:43:52 AM,17.796,,,,,,
05/21/2017 10:43:52 AM,22.609,,,,,,
05/21/2017 11:43:52 AM,26.256,,,,,,
05/21/2017 12:43:52 PM,28.518,,,,,,
05/21/2017 01:43:52 PM,30.469,,,,,,
05/21/2017 02:43:52 PM,29.640,,,,,,
05/21/2017 03:43:52 PM,24.291,,,,,,
05/21/2017 04:43:52 PM,25.987,,,,,,
05/21/2017 05:43:52 PM,24.532,,,,,,
05/21/2017 06:43:52 PM,22.585,,,,,,
05/21/2017 07:43:52 PM,21.270,,,,,,
05/21/2017 08:43:52 PM,18.010,,,,,,
05/21/2017 09:43:52 PM,16.606,,,,,,
05/21/2017 10:43:52 PM,15.986,,,,,,
05/21/2017 11:43:52 PM,15.652,,,,,,
05/22/2017 12:43:52 AM,15.461,,,,,,
05/22/2017 01:43:52 AM,14.912,,,,,,
05/22/2017 02:43:52 AM,15.008,,,,,,
05/22/2017 03:43:52 AM,14.864,,,,,,
05/22/2017 04:43:52 AM,14.409,,,,,,
05/22/2017 05:43:52 AM,13.522,,,,,,
05/22/2017 06:43:52 AM,13.449,,,,,,
05/22/2017 07:43:52 AM,13.257,,,,,,
05/22/2017 08:43:52 AM,13.329,,,,,,
05/22/2017 09:43:52 AM,13.112,,,,,,
05/22/2017 10:43:52 AM,22.298,,,,,,
05/22/2017 11:43:52 AM,28.916,,,,,,
05/22/2017 12:43:52 PM,33.469,,,,,,
05/22/2017 01:43:52 PM,38.143,,,,,,
05/22/2017 02:43:52 PM,41.707,,,,,,
05/22/2017 03:43:52 PM,43.133,,,,,,
05/22/2017 04:43:52 PM,42.119,,,,,,
05/22/2017 05:43:52 PM,40.688,,,,,,
05/22/2017 06:43:52 PM,37.233,,,,,,
05/22/2017 07:43:52 PM,31.103,,,,,,
05/22/2017 08:43:52 PM,22.226,,,,,,
05/22/2017 09:43:52 PM,16.939,,,,,,
05/22/2017 10:43:52 PM,14.816,,,,,,
05/22/2017 11:43:52 PM,13.570,,,,,,
05/23/2017 12:43:52 AM,12.703,,,,,,
05/23/2017 01:43:52 AM,12.195,,,,,,
05/23/2017 02:43:52 AM,11.977,,,,,,
05/23/2017 03:43:52 AM,12.147,,,,,,
05/23/2017 04:43:52 AM,11.953,,,,,,
05/23/2017 05:43:52 AM,11.151,,,,,,
05/23/2017 06:43:52 AM,10.614,,,,,,
05/23/2017 07:43:52 AM,11.078,,,,,,
05/23/2017 08:43:52 AM,11.516,,,,,,
05/23/2017 09:43:52 AM,12.461,,,,,,
05/23/2017 10:43:52 AM,22.489,,,,,,
05/23/2017 11:43:52 AM,29.540,,,,,,
05/23/2017 12:43:52 PM,34.916,,,,,,
05/23/2017 01:43:52 PM,40.085,,,,,,
05/23/2017 02:43:52 PM,39.800,,,,,,
05/23/2017 03:43:52 PM,30.545,,,,,,
05/23/2017 04:43:52 PM,23.328,,,,,,
05/23/2017 05:43:52 PM,28.444,,,,,,
