"Plot Title: P21"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9761956)","Coupler Detached","Coupler Attached","Host Connected","Bad Battery","End Of File"
05/15/2017 07:29:01 PM,13.546,,,,,
05/15/2017 08:29:01 PM,12.147,,,,,
05/15/2017 09:29:01 PM,10.785,,,,,
05/15/2017 10:29:01 PM,9.780,,,,,
05/15/2017 11:29:01 PM,9.312,,,,,
05/16/2017 12:29:01 AM,9.015,,,,,
05/16/2017 01:29:01 AM,8.469,,,,,
05/16/2017 02:29:01 AM,8.195,,,,,
05/16/2017 03:29:01 AM,8.070,,,,,
05/16/2017 04:29:01 AM,7.670,,,,,
05/16/2017 05:29:01 AM,7.419,,,,,
05/16/2017 06:29:01 AM,7.343,,,,,
05/16/2017 07:29:01 AM,6.990,,,,,
05/16/2017 08:29:01 AM,7.242,,,,,
05/16/2017 09:29:01 AM,7.770,,,,,
05/16/2017 10:29:01 AM,8.020,,,,,
05/16/2017 11:29:01 AM,8.891,,,,,
05/16/2017 12:29:01 PM,10.834,,,,,
05/16/2017 01:29:01 PM,11.078,,,,,
05/16/2017 02:29:01 PM,12.001,,,,,
05/16/2017 03:29:01 PM,11.734,,,,,
05/16/2017 04:29:01 PM,13.738,,,,,
05/16/2017 05:29:01 PM,16.868,,,,,
05/16/2017 06:29:01 PM,13.954,,,,,
05/16/2017 07:29:01 PM,13.858,,,,,
05/16/2017 08:29:01 PM,13.112,,,,,
05/16/2017 09:29:01 PM,11.540,,,,,
05/16/2017 10:29:01 PM,10.418,,,,,
05/16/2017 11:29:01 PM,9.879,,,,,
05/17/2017 12:29:01 AM,9.460,,,,,
05/17/2017 01:29:01 AM,8.965,,,,,
05/17/2017 02:29:01 AM,8.668,,,,,
05/17/2017 03:29:01 AM,8.519,,,,,
05/17/2017 04:29:01 AM,8.170,,,,,
05/17/2017 05:29:01 AM,7.970,,,,,
05/17/2017 06:29:01 AM,7.945,,,,,
05/17/2017 07:29:01 AM,7.945,,,,,
05/17/2017 08:29:01 AM,8.145,,,,,
05/17/2017 09:29:01 AM,9.163,,,,,
05/17/2017 10:29:01 AM,10.247,,,,,
05/17/2017 11:29:01 AM,11.175,,,,,
05/17/2017 12:29:01 PM,10.736,,,,,
05/17/2017 01:29:01 PM,10.590,,,,,
05/17/2017 02:29:01 PM,11.807,,,,,
05/17/2017 03:29:01 PM,12.389,,,,,
05/17/2017 04:29:01 PM,14.529,,,,,
05/17/2017 05:29:01 PM,17.867,,,,,
05/17/2017 06:29:01 PM,16.034,,,,,
05/17/2017 07:29:01 PM,14.074,,,,,
05/17/2017 08:29:01 PM,13.906,,,,,
05/17/2017 09:29:01 PM,11.977,,,,,
05/17/2017 10:29:01 PM,10.810,,,,,
05/17/2017 11:29:01 PM,10.001,,,,,
05/18/2017 12:29:01 AM,9.460,,,,,
05/18/2017 01:29:01 AM,9.163,,,,,
05/18/2017 02:29:01 AM,8.866,,,,,
05/18/2017 03:29:01 AM,8.693,,,,,
05/18/2017 04:29:01 AM,8.469,,,,,
05/18/2017 05:29:01 AM,8.145,,,,,
05/18/2017 06:29:01 AM,7.945,,,,,
05/18/2017 07:29:01 AM,7.970,,,,,
05/18/2017 08:29:01 AM,7.795,,,,,
05/18/2017 09:29:01 AM,7.569,,,,,
05/18/2017 10:29:01 AM,7.820,,,,,
05/18/2017 11:29:01 AM,8.469,,,,,
05/18/2017 12:29:01 PM,9.731,,,,,
05/18/2017 01:29:01 PM,9.534,,,,,
05/18/2017 02:29:01 PM,10.051,,,,,
05/18/2017 03:29:01 PM,9.903,,,,,
05/18/2017 04:29:01 PM,12.944,,,,,
05/18/2017 05:29:01 PM,18.557,,,,,
05/18/2017 06:29:01 PM,15.700,,,,,
05/18/2017 07:29:01 PM,13.185,,,,,
05/18/2017 08:29:01 PM,12.485,,,,,
05/18/2017 09:29:01 PM,10.271,,,,,
05/18/2017 10:29:01 PM,9.114,,,,,
05/18/2017 11:29:01 PM,8.220,,,,,
05/19/2017 12:29:01 AM,7.519,,,,,
05/19/2017 01:29:01 AM,6.965,,,,,
05/19/2017 02:29:01 AM,6.763,,,,,
05/19/2017 03:29:01 AM,6.306,,,,,
05/19/2017 04:29:01 AM,6.077,,,,,
05/19/2017 05:29:01 AM,5.975,,,,,
05/19/2017 06:29:01 AM,5.796,,,,,
05/19/2017 07:29:01 AM,5.616,,,,,
05/19/2017 08:29:01 AM,5.898,,,,,
05/19/2017 09:29:01 AM,6.051,,,,,
05/19/2017 10:29:01 AM,6.357,,,,,
05/19/2017 11:29:01 AM,6.839,,,,,
05/19/2017 12:29:01 PM,7.619,,,,,
05/19/2017 01:29:01 PM,8.369,,,,,
05/19/2017 02:29:01 PM,8.792,,,,,
05/19/2017 03:29:01 PM,9.534,,,,,
05/19/2017 04:29:01 PM,13.834,,,,,
05/19/2017 05:29:01 PM,18.366,,,,,
05/19/2017 06:29:01 PM,16.439,,,,,
05/19/2017 07:29:01 PM,14.314,,,,,
05/19/2017 08:29:01 PM,13.930,,,,,
05/19/2017 09:29:01 PM,11.759,,,,,
05/19/2017 10:29:01 PM,10.492,,,,,
05/19/2017 11:29:01 PM,9.706,,,,,
05/20/2017 12:29:01 AM,9.040,,,,,
05/20/2017 01:29:01 AM,8.568,,,,,
05/20/2017 02:29:01 AM,8.220,,,,,
05/20/2017 03:29:01 AM,7.920,,,,,
05/20/2017 04:29:01 AM,7.770,,,,,
05/20/2017 05:29:01 AM,7.519,,,,,
05/20/2017 06:29:01 AM,7.444,,,,,
05/20/2017 07:29:01 AM,7.469,,,,,
05/20/2017 08:29:01 AM,7.594,,,,,
05/20/2017 09:29:01 AM,7.745,,,,,
05/20/2017 10:29:01 AM,7.995,,,,,
05/20/2017 11:29:01 AM,8.568,,,,,
05/20/2017 12:29:01 PM,9.361,,,,,
05/20/2017 01:29:01 PM,10.001,,,,,
05/20/2017 02:29:01 PM,10.907,,,,,
05/20/2017 03:29:01 PM,11.783,,,,,
05/20/2017 04:29:01 PM,16.106,,,,,
05/20/2017 05:29:01 PM,20.770,,,,,
05/20/2017 06:29:01 PM,19.127,,,,,
05/20/2017 07:29:01 PM,17.701,,,,,
05/20/2017 08:29:01 PM,16.558,,,,,
05/20/2017 09:29:01 PM,14.122,,,,,
05/20/2017 10:29:01 PM,12.630,,,,,
05/20/2017 11:29:01 PM,11.589,,,,,
05/21/2017 12:29:01 AM,10.932,,,,,
05/21/2017 01:29:01 AM,10.907,,,,,
05/21/2017 02:29:01 AM,10.980,,,,,
