"Plot Title: P66"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9695077)","Coupler Detached","Bad Battery","Coupler Attached","Host Connected","End Of File"
05/25/2017 03:55:01 PM,18.533,,,,,
05/25/2017 04:55:01 PM,18.557,,,,,
05/25/2017 05:55:01 PM,18.224,,,,,
05/25/2017 06:55:01 PM,17.891,,,,,
05/25/2017 07:55:01 PM,17.915,,,,,
05/25/2017 08:55:01 PM,16.344,,,,,
05/25/2017 09:55:01 PM,13.978,,,,,
05/25/2017 10:55:01 PM,12.654,,,,,
05/25/2017 11:55:01 PM,11.977,,,,,
05/26/2017 12:55:01 AM,11.394,,,,,
05/26/2017 01:55:01 AM,10.858,,,,,
05/26/2017 02:55:01 AM,10.296,,,,,
05/26/2017 03:55:01 AM,9.780,,,,,
05/26/2017 04:55:01 AM,9.460,,,,,
05/26/2017 05:55:01 AM,9.139,,,,,
05/26/2017 06:55:01 AM,8.866,,,,,
05/26/2017 07:55:01 AM,8.817,,,,,
05/26/2017 08:55:01 AM,9.114,,,,,
05/26/2017 09:55:01 AM,9.731,,,,,
05/26/2017 10:55:01 AM,13.233,,,,,
05/26/2017 11:55:01 AM,17.724,,,,,
05/26/2017 12:55:01 PM,22.178,,,,,
05/26/2017 01:55:01 PM,23.280,,,,,
05/26/2017 02:55:01 PM,19.603,,,,,
05/26/2017 03:55:01 PM,17.962,,,,,
05/26/2017 04:55:01 PM,16.892,,,,,
05/26/2017 05:55:01 PM,18.081,,,,,
05/26/2017 06:55:01 PM,16.534,,,,,
05/26/2017 07:55:01 PM,16.249,,,,,
05/26/2017 08:55:01 PM,15.581,,,,,
05/26/2017 09:55:01 PM,13.834,,,,,
05/26/2017 10:55:01 PM,12.823,,,,,
05/26/2017 11:55:01 PM,12.050,,,,,
05/27/2017 12:55:01 AM,11.248,,,,,
05/27/2017 01:55:01 AM,10.785,,,,,
05/27/2017 02:55:01 AM,10.247,,,,,
05/27/2017 03:55:01 AM,9.854,,,,,
05/27/2017 04:55:01 AM,9.485,,,,,
05/27/2017 05:55:01 AM,9.287,,,,,
05/27/2017 06:55:01 AM,9.139,,,,,
05/27/2017 07:55:01 AM,9.410,,,,,
05/27/2017 08:55:01 AM,9.608,,,,,
05/27/2017 09:55:01 AM,10.124,,,,,
05/27/2017 10:55:01 AM,13.305,,,,,
05/27/2017 11:55:01 AM,18.557,,,,,
05/27/2017 12:55:01 PM,22.537,,,,,
05/27/2017 01:55:01 PM,24.798,,,,,
05/27/2017 02:55:01 PM,25.793,,,,,
05/27/2017 03:55:01 PM,25.647,,,,,
05/27/2017 04:55:01 PM,24.557,,,,,
05/27/2017 05:55:01 PM,23.016,,,,,
05/27/2017 06:55:01 PM,21.175,,,,,
05/27/2017 07:55:01 PM,19.246,,,,,
05/27/2017 08:55:01 PM,17.272,,,,,
05/27/2017 09:55:01 PM,15.270,,,,,
05/27/2017 10:55:01 PM,13.834,,,,,
05/27/2017 11:55:01 PM,12.968,,,,,
05/28/2017 12:55:01 AM,12.316,,,,,
05/28/2017 01:55:01 AM,11.734,,,,,
05/28/2017 02:55:01 AM,11.370,,,,,
05/28/2017 03:55:01 AM,10.932,,,,,
05/28/2017 04:55:01 AM,10.663,,,,,
05/28/2017 05:55:01 AM,10.394,,,,,
05/28/2017 06:55:01 AM,10.443,,,,,
05/28/2017 07:55:01 AM,10.443,,,,,
05/28/2017 08:55:01 AM,10.932,,,,,
05/28/2017 09:55:01 AM,11.248,,,,,
05/28/2017 10:55:01 AM,13.690,,,,,
05/28/2017 11:55:01 AM,16.463,,,,,
05/28/2017 12:55:01 PM,19.199,,,,,
05/28/2017 01:55:01 PM,24.532,,,,,
05/28/2017 02:55:01 PM,26.012,,,,,
05/28/2017 03:55:01 PM,26.012,,,,,
05/28/2017 04:55:01 PM,25.623,,,,,
05/28/2017 05:55:01 PM,22.800,,,,,
05/28/2017 06:55:01 PM,21.342,,,,,
05/28/2017 07:55:01 PM,19.056,,,,,
05/28/2017 08:55:01 PM,17.011,,,,,
05/28/2017 09:55:01 PM,15.939,,,,,
05/28/2017 10:55:01 PM,15.366,,,,,
05/28/2017 11:55:01 PM,14.864,,,,,
05/29/2017 12:55:01 AM,14.385,,,,,
05/29/2017 01:55:01 AM,13.978,,,,,
05/29/2017 02:55:01 AM,13.714,,,,,
05/29/2017 03:55:01 AM,12.920,,,,,
05/29/2017 04:55:01 AM,12.847,,,,,
05/29/2017 05:55:01 AM,12.098,,,,,
05/29/2017 06:55:01 AM,11.078,,,,,
05/29/2017 07:55:01 AM,10.516,,,,,
05/29/2017 08:55:01 AM,10.394,,,,,
05/29/2017 09:55:01 AM,12.558,,,,,
05/29/2017 10:55:01 AM,14.553,,,,,
05/29/2017 11:55:01 AM,19.246,,,,,
05/29/2017 12:55:01 PM,20.841,,,,,
05/29/2017 01:55:01 PM,21.891,,,,,
05/29/2017 02:55:01 PM,18.200,,,,,
05/29/2017 03:55:01 PM,20.293,,,,,
05/29/2017 04:55:01 PM,19.246,,,,,
05/29/2017 05:55:01 PM,17.582,,,,,
05/29/2017 06:55:01 PM,16.463,,,,,
05/29/2017 07:55:01 PM,15.414,,,,,
05/29/2017 08:55:01 PM,13.834,,,,,
05/29/2017 09:55:01 PM,13.064,,,,,
05/29/2017 10:55:01 PM,12.050,,,,,
05/29/2017 11:55:01 PM,12.001,,,,,
05/30/2017 12:55:01 AM,11.880,,,,,
05/30/2017 01:55:01 AM,11.540,,,,,
05/30/2017 02:55:01 AM,10.247,,,,,
05/30/2017 03:55:01 AM,9.410,,,,,
05/30/2017 04:55:01 AM,8.916,,,,,
05/30/2017 05:55:01 AM,8.494,,,,,
05/30/2017 06:55:01 AM,8.270,,,,,
05/30/2017 07:55:01 AM,8.220,,,,,
05/30/2017 08:55:01 AM,8.469,,,,,
05/30/2017 09:55:01 AM,10.443,,,,,
05/30/2017 10:55:01 AM,11.953,,,,,
05/30/2017 11:55:01 AM,13.040,,,,,
05/30/2017 12:55:01 PM,13.978,,,,,
05/30/2017 01:55:01 PM,14.984,,,,,
05/30/2017 02:55:01 PM,19.413,,,,,
05/30/2017 03:55:01 PM,22.250,,,,,
05/30/2017 04:55:01 PM,18.438,,,,,
05/30/2017 05:55:01 PM,15.700,,,,,
05/30/2017 06:55:01 PM,14.673,,,,,
05/30/2017 07:55:01 PM,14.433,,,,,
05/30/2017 08:55:01 PM,13.473,,,,,
05/30/2017 09:55:01 PM,12.098,,,,,
05/30/2017 10:55:01 PM,10.956,,,,,
05/30/2017 11:55:01 PM,10.247,,,,,
05/31/2017 12:55:01 AM,9.706,,,,,
05/31/2017 01:55:01 AM,9.213,,,,,
05/31/2017 02:55:01 AM,8.792,,,,,
05/31/2017 03:55:01 AM,8.369,,,,,
05/31/2017 04:55:01 AM,8.145,,,,,
05/31/2017 05:55:01 AM,7.870,,,,,
05/31/2017 06:55:01 AM,7.594,,,,,
05/31/2017 07:55:01 AM,7.594,,,,,
05/31/2017 08:55:01 AM,7.845,,,,,
05/31/2017 09:55:01 AM,8.270,,,,,
05/31/2017 10:55:01 AM,11.759,,,,,
05/31/2017 11:55:01 AM,15.986,,,,,
05/31/2017 12:55:01 PM,15.629,,,,,
05/31/2017 01:55:01 PM,15.485,,,,,
05/31/2017 02:55:01 PM,15.700,,,,,
05/31/2017 03:55:01 PM,19.103,,,,,
05/31/2017 04:55:01 PM,17.082,,,,,
05/31/2017 05:55:01 PM,18.509,,,,,
05/31/2017 06:55:01 PM,18.723,,,,,
05/31/2017 07:55:01 PM,16.249,,,,,
05/31/2017 08:55:01 PM,15.485,,,,,
05/31/2017 09:55:01 PM,13.954,,,,,
05/31/2017 10:55:01 PM,12.558,,,,,
05/31/2017 11:55:01 PM,11.710,,,,,
06/01/2017 12:55:01 AM,10.932,,,,,
06/01/2017 01:55:01 AM,10.467,,,,,
06/01/2017 02:55:01 AM,10.075,,,,,
06/01/2017 03:55:01 AM,9.903,,,,,
06/01/2017 04:55:01 AM,10.051,,,,,
06/01/2017 05:55:01 AM,9.361,,,,,
06/01/2017 06:55:01 AM,9.040,,,,,
06/01/2017 07:55:01 AM,9.064,,,,,
06/01/2017 08:55:01 AM,9.361,,,,,
06/01/2017 09:55:01 AM,9.903,,,,,
06/01/2017 10:55:01 AM,12.896,,,,,
06/01/2017 11:55:01 AM,17.629,,,,,
06/01/2017 12:55:01 PM,18.533,,,,,
06/01/2017 01:55:01 PM,17.011,,,,,
06/01/2017 02:55:01 PM,15.151,,,,,
06/01/2017 03:55:01 PM,16.963,,,,,
06/01/2017 04:55:01 PM,15.796,,,,,
06/01/2017 05:55:01 PM,15.127,,,,,
06/01/2017 06:55:01 PM,17.153,,,,,
06/01/2017 07:55:01 PM,16.654,,,,,
06/01/2017 08:55:01 PM,15.366,,,,,
06/01/2017 09:55:01 PM,13.112,,,,,
06/01/2017 10:55:01 PM,11.856,,,,,
06/01/2017 11:55:01 PM,11.102,,,,,
06/02/2017 12:55:01 AM,10.541,,,,,
06/02/2017 01:55:01 AM,10.124,,,,,
06/02/2017 02:55:01 AM,9.657,,,,,
06/02/2017 03:55:01 AM,9.386,,,,,
06/02/2017 04:55:01 AM,9.188,,,,,
06/02/2017 05:55:01 AM,9.064,,,,,
06/02/2017 06:55:01 AM,9.139,,,,,
06/02/2017 07:55:01 AM,9.163,,,,,
06/02/2017 08:55:01 AM,9.608,,,,,
06/02/2017 09:55:01 AM,12.098,,,,,
06/02/2017 10:55:01 AM,14.768,,,,,
06/02/2017 11:55:01 AM,17.296,,,,,
06/02/2017 12:55:01 PM,18.414,,,,,
06/02/2017 01:55:01 PM,18.247,,,,,
06/02/2017 02:55:01 PM,17.938,,,,,
06/02/2017 03:55:01 PM,19.365,,,,,
06/02/2017 04:55:01 PM,20.436,,,,,
06/02/2017 05:55:01 PM,20.150,,,,,
06/02/2017 06:55:01 PM,20.293,,,,,
06/02/2017 07:55:01 PM,18.771,,,,,
06/02/2017 08:55:01 PM,17.463,,,,,
06/02/2017 09:55:01 PM,14.792,,,,,
06/02/2017 10:55:01 PM,13.546,,,,,
06/02/2017 11:55:01 PM,12.630,,,,,
06/03/2017 12:55:01 AM,11.904,,,,,
06/03/2017 01:55:01 AM,11.370,,,,,
06/03/2017 02:55:01 AM,11.053,,,,,
06/03/2017 03:55:01 AM,10.687,,,,,
06/03/2017 04:55:01 AM,10.467,,,,,
06/03/2017 05:55:01 AM,10.296,,,,,
06/03/2017 06:55:01 AM,9.879,,,,,
06/03/2017 07:55:01 AM,9.706,,,,,
06/03/2017 08:55:01 AM,9.780,,,,,
06/03/2017 09:55:01 AM,10.124,,,,,
06/03/2017 10:55:01 AM,12.437,,,,,
06/03/2017 11:55:01 AM,15.270,,,,,
06/03/2017 12:55:01 PM,17.463,,,,,
06/03/2017 01:55:01 PM,18.343,,,,,
06/03/2017 02:55:01 PM,19.436,,,,,
06/03/2017 03:55:01 PM,22.082,,,,,
06/03/2017 04:55:01 PM,23.689,,,,,
06/03/2017 05:55:01 PM,23.256,,,,,
06/03/2017 06:55:01 PM,21.413,,,,,
06/03/2017 07:55:01 PM,19.722,,,,,
06/03/2017 08:55:01 PM,17.701,,,,,
06/03/2017 09:55:01 PM,15.485,,,,,
06/03/2017 10:55:01 PM,13.882,,,,,
06/03/2017 11:55:01 PM,12.775,,,,,
06/04/2017 12:55:01 AM,12.025,,,,,
06/04/2017 01:55:01 AM,11.492,,,,,
06/04/2017 02:55:01 AM,10.883,,,,,
06/04/2017 03:55:01 AM,10.761,,,,,
06/04/2017 04:55:01 AM,10.075,,,,,
06/04/2017 05:55:01 AM,9.460,,,,,
06/04/2017 06:55:01 AM,9.163,,,,,
06/04/2017 07:55:01 AM,9.410,,,,,
06/04/2017 08:55:01 AM,9.460,,,,,
06/04/2017 09:55:01 AM,9.952,,,,,
06/04/2017 10:55:01 AM,12.992,,,,,
06/04/2017 11:55:01 AM,16.225,,,,,
06/04/2017 12:55:01 PM,21.008,,,,,
06/04/2017 01:55:01 PM,21.557,,,,,
06/04/2017 02:55:01 PM,20.293,,,,,
06/04/2017 03:55:01 PM,21.915,,,,,
06/04/2017 04:55:01 PM,20.341,,,,,
06/04/2017 05:55:01 PM,18.889,,,,,
06/04/2017 06:55:01 PM,17.891,,,,,
06/04/2017 07:55:01 PM,16.796,,,,,
06/04/2017 08:55:01 PM,15.366,,,,,
06/04/2017 09:55:01 PM,13.185,,,,,
06/04/2017 10:55:01 PM,12.195,,,,,
06/04/2017 11:55:01 PM,11.516,,,,,
06/05/2017 12:55:01 AM,10.663,,,,,
06/05/2017 01:55:01 AM,9.879,,,,,
06/05/2017 02:55:01 AM,9.460,,,,,
06/05/2017 03:55:01 AM,8.693,,,,,
06/05/2017 04:55:01 AM,8.195,,,,,
06/05/2017 05:55:01 AM,7.720,,,,,
06/05/2017 06:55:01 AM,7.318,,,,,
06/05/2017 07:55:01 AM,7.242,,,,,
06/05/2017 08:55:01 AM,7.217,,,,,
06/05/2017 09:55:01 AM,7.544,,,,,
06/05/2017 10:55:01 AM,10.541,,,,,
06/05/2017 11:55:01 AM,15.843,,,,,
06/05/2017 12:55:01 PM,21.318,,,,,
06/05/2017 01:55:01 PM,24.146,,,,,
06/05/2017 02:55:01 PM,25.890,,,,,
06/05/2017 03:55:01 PM,26.158,,,,,
06/05/2017 04:55:01 PM,24.919,,,,,
06/05/2017 05:55:01 PM,23.376,,,,,
06/05/2017 06:55:01 PM,21.437,,,,,
06/05/2017 07:55:01 PM,19.532,,,,,
06/05/2017 08:55:01 PM,17.748,,,,,
06/05/2017 09:55:01 PM,15.270,,,,,
06/05/2017 10:55:01 PM,13.522,,,,,
06/05/2017 11:55:01 PM,12.413,,,,,
06/06/2017 12:55:01 AM,11.565,,,,,
06/06/2017 01:55:01 AM,10.858,,,,,
06/06/2017 02:55:01 AM,10.247,,,,,
06/06/2017 03:55:01 AM,9.706,,,,,
06/06/2017 04:55:01 AM,9.608,,,,,
06/06/2017 05:55:01 AM,9.509,,,,,
06/06/2017 06:55:01 AM,9.114,,,,,
06/06/2017 07:55:01 AM,8.717,,,,,
06/06/2017 08:55:01 AM,8.817,,,,,
06/06/2017 09:55:01 AM,9.213,,,,,
06/06/2017 10:55:01 AM,12.098,,,,,
06/06/2017 11:55:01 AM,16.701,,,,,
06/06/2017 12:55:01 PM,22.633,,,,,
06/06/2017 01:55:01 PM,25.866,,,,,
06/06/2017 02:55:01 PM,27.801,,,,,
06/06/2017 03:55:01 PM,28.270,,,,,
06/06/2017 04:55:01 PM,27.579,,,,,
06/06/2017 05:55:01 PM,25.841,,,,,
06/06/2017 06:55:01 PM,24.122,,,,,
06/06/2017 07:55:01 PM,21.891,,,,,
06/06/2017 08:55:01 PM,19.984,,,,,
06/06/2017 09:55:01 PM,16.939,,,,,
06/06/2017 10:55:01 PM,14.984,,,,,
06/06/2017 11:55:01 PM,13.642,,,,,
06/07/2017 12:55:01 AM,12.727,,,,,
06/07/2017 01:55:01 AM,11.953,,,,,
06/07/2017 02:55:01 AM,11.370,,,,,
06/07/2017 03:55:01 AM,10.858,,,,,
06/07/2017 04:55:01 AM,10.443,,,,,
06/07/2017 05:55:01 AM,10.001,,,,,
06/07/2017 06:55:01 AM,9.706,,,,,
06/07/2017 07:55:01 AM,9.682,,,,,
06/07/2017 08:55:01 AM,9.829,,,,,
06/07/2017 09:55:01 AM,10.198,,,,,
06/07/2017 10:55:01 AM,14.266,,,,,
06/07/2017 11:55:01 AM,19.817,,,,,
06/07/2017 12:55:01 PM,24.195,,,,,
06/07/2017 01:55:01 PM,26.989,,,,,
06/07/2017 02:55:01 PM,28.617,,,,,
06/07/2017 03:55:01 PM,29.040,,,,,
06/07/2017 04:55:01 PM,28.444,,,,,
06/07/2017 05:55:01 PM,26.965,,,,,
06/07/2017 06:55:01 PM,25.186,,,,,
06/07/2017 07:55:01 PM,23.136,,,,,
06/07/2017 08:55:01 PM,21.175,,,,,
06/07/2017 09:55:01 PM,18.295,,,,,
06/07/2017 10:55:01 PM,16.511,,,,,
06/07/2017 11:55:01 PM,15.414,,,,,
06/08/2017 12:55:01 AM,14.601,,,,,
06/08/2017 01:55:01 AM,13.834,,,,,
06/08/2017 02:55:01 AM,13.281,,,,,
06/08/2017 03:55:01 AM,12.775,,,,,
06/08/2017 04:55:01 AM,12.195,,,,,
06/08/2017 05:55:01 AM,11.904,,,,,
06/08/2017 06:55:01 AM,11.540,,,,,
06/08/2017 07:55:01 AM,11.394,,,,,
06/08/2017 08:55:01 AM,11.565,,,,,
06/08/2017 09:55:01 AM,12.025,,,,,
06/08/2017 10:55:01 AM,15.772,,,,,
06/08/2017 11:55:01 AM,21.032,,,,,
06/08/2017 12:55:01 PM,25.525,,,,,
06/08/2017 01:55:01 PM,28.742,,,,,
06/08/2017 02:55:01 PM,30.469,,Logged,,,
06/08/2017 03:55:01 PM,30.318,,,,,
06/08/2017 04:55:01 PM,29.765,,,,,
06/08/2017 05:55:01 PM,28.171,,,,,
06/08/2017 06:55:01 PM,25.623,,,,,
06/08/2017 07:55:01 PM,23.424,,,,,
06/08/2017 08:55:01 PM,20.817,,,,,
06/08/2017 09:55:01 PM,18.224,,,,,
06/08/2017 10:55:01 PM,17.106,,,,,
06/08/2017 11:55:01 PM,16.177,,,,,
06/09/2017 12:55:01 AM,15.223,,,,,
06/09/2017 01:55:01 AM,14.433,,,,,
06/09/2017 02:55:01 AM,13.786,,,,,
06/09/2017 03:55:01 AM,13.353,,,,,
06/09/2017 04:55:01 AM,13.016,,,,,
06/09/2017 05:55:01 AM,12.509,,,,,
06/09/2017 06:55:01 AM,12.243,,,,,
06/09/2017 07:55:01 AM,12.606,,,,,
06/09/2017 08:55:01 AM,13.473,,,,,
06/09/2017 09:55:01 AM,14.050,,,,,
06/09/2017 10:55:01 AM,17.201,,,,,
06/09/2017 11:55:01 AM,21.604,,,,,
06/09/2017 12:55:01 PM,26.036,,,,,
06/09/2017 01:55:01 PM,26.769,,,,,
06/09/2017 02:55:01 PM,27.481,,,,,
06/09/2017 03:55:01 PM,29.290,,,,,
06/09/2017 04:55:01 PM,28.568,,,,,
06/09/2017 05:55:01 PM,26.891,,,,,
06/09/2017 06:55:01 PM,24.677,,,,,
06/09/2017 07:55:01 PM,22.369,,,,,
06/09/2017 08:55:01 PM,20.055,,,,,
06/09/2017 09:55:01 PM,17.558,,,,,
06/09/2017 10:55:01 PM,16.129,,,,,
06/09/2017 11:55:01 PM,15.127,,,,,
06/10/2017 12:55:01 AM,14.314,,,,,
06/10/2017 01:55:01 AM,13.786,,,,,
06/10/2017 02:55:01 AM,13.209,,,,,
06/10/2017 03:55:01 AM,12.630,,,,,
06/10/2017 04:55:01 AM,12.292,,,,,
06/10/2017 05:55:01 AM,12.050,,,,,
06/10/2017 06:55:01 AM,11.710,,,,,
06/10/2017 07:55:01 AM,11.662,,,,,
06/10/2017 08:55:01 AM,11.904,,,,,
06/10/2017 09:55:01 AM,12.582,,,,,
06/10/2017 10:55:01 AM,18.675,,,,,
06/10/2017 11:55:01 AM,23.713,,,,,
06/10/2017 12:55:01 PM,27.628,,,,,
06/10/2017 01:55:01 PM,30.545,,,,,
06/10/2017 02:55:01 PM,31.128,,,,,
06/10/2017 03:55:01 PM,32.150,,,,,
06/10/2017 04:55:01 PM,30.419,,,,,
06/10/2017 05:55:01 PM,29.015,,,,,
06/10/2017 06:55:01 PM,26.353,,,,,
06/10/2017 07:55:01 PM,23.617,,,,,
06/10/2017 08:55:01 PM,21.724,,,,,
06/10/2017 09:55:01 PM,19.127,,,,,
06/10/2017 10:55:01 PM,17.653,,,,,
06/10/2017 11:55:01 PM,16.630,,,,,
06/11/2017 12:55:01 AM,15.819,,,,,
06/11/2017 01:55:01 AM,15.127,,,,,
06/11/2017 02:55:01 AM,14.649,,,,,
06/11/2017 03:55:01 AM,14.290,,,,,
06/11/2017 04:55:01 AM,13.906,,,,,
06/11/2017 05:55:01 AM,13.570,,,,,
06/11/2017 06:55:01 AM,13.329,,,,,
06/11/2017 07:55:01 AM,13.305,,,,,
06/11/2017 08:55:01 AM,13.497,,,,,
06/11/2017 09:55:01 AM,13.858,,,,,
06/11/2017 10:55:01 AM,20.031,,,,,
06/11/2017 11:55:01 AM,25.355,,,,,
06/11/2017 12:55:01 PM,29.439,,,,,
06/11/2017 01:55:01 PM,31.996,,,,,
06/11/2017 02:55:01 PM,33.157,,,,,
06/11/2017 03:55:01 PM,33.861,,,,,
06/11/2017 04:55:01 PM,32.717,,,,,
06/11/2017 05:55:01 PM,30.142,,,,,
06/11/2017 06:55:01 PM,27.530,,,,,
06/11/2017 07:55:01 PM,25.258,,,,,
06/11/2017 08:55:01 PM,23.112,,,,,
06/11/2017 09:55:01 PM,20.007,,,,,
06/11/2017 10:55:01 PM,18.105,,,,,
06/11/2017 11:55:01 PM,16.868,,,,,
06/12/2017 12:55:01 AM,16.106,,,,,
06/12/2017 01:55:01 AM,15.605,,,,,
06/12/2017 02:55:01 AM,14.960,,,,,
06/12/2017 03:55:01 AM,14.361,,,,,
06/12/2017 04:55:01 AM,13.858,,,,,
06/12/2017 05:55:01 AM,13.449,,,,,
06/12/2017 06:55:01 AM,12.896,,,,,
06/12/2017 07:55:01 AM,12.727,,,,,
06/12/2017 08:55:01 AM,12.871,,,,,
06/12/2017 09:55:01 AM,13.137,,,,,
06/12/2017 10:55:01 AM,19.888,,,,,
06/12/2017 11:55:01 AM,26.720,,,,,
06/12/2017 12:55:01 PM,30.976,,,,,
06/12/2017 01:55:01 PM,33.287,,,,,
06/12/2017 02:55:01 PM,34.677,,,,,
06/12/2017 03:55:01 PM,35.128,,,,,
06/12/2017 04:55:01 PM,33.417,,,,,
06/12/2017 05:55:01 PM,30.950,,,,,
06/12/2017 06:55:01 PM,28.891,,,,,
06/12/2017 07:55:01 PM,26.598,,,,,
06/12/2017 08:55:01 PM,24.002,,,,,
06/12/2017 09:55:01 PM,20.365,,,,,
06/12/2017 10:55:01 PM,18.461,,,,,
06/12/2017 11:55:01 PM,17.296,,,,,
06/13/2017 12:55:01 AM,16.463,,,,,
06/13/2017 01:55:01 AM,15.796,,,,,
06/13/2017 02:55:01 AM,15.175,,,,,
06/13/2017 03:55:01 AM,14.697,,,,,
06/13/2017 04:55:01 AM,14.242,,,,,
06/13/2017 05:55:01 AM,13.906,,,,,
06/13/2017 06:55:01 AM,13.690,,,,,
06/13/2017 07:55:01 AM,13.666,,,,,
06/13/2017 08:55:01 AM,13.882,,,,,
06/13/2017 09:55:01 AM,14.337,,,,,
06/13/2017 10:55:01 AM,21.175,,,,,
06/13/2017 11:55:01 AM,28.493,,,,,
06/13/2017 12:55:01 PM,33.391,,,,,
06/13/2017 01:55:01 PM,35.689,,,,,
06/13/2017 02:55:01 PM,37.838,,,,,
06/13/2017 03:55:01 PM,37.535,,,,,
06/13/2017 04:55:01 PM,36.092,,,,,
06/13/2017 05:55:01 PM,33.417,,,,,
06/13/2017 06:55:01 PM,30.976,,,,,
06/13/2017 07:55:01 PM,28.147,,,,,
06/13/2017 08:55:01 PM,25.331,,,,,
06/13/2017 09:55:01 PM,21.843,,,,,
06/13/2017 10:55:01 PM,19.817,,,,,
06/13/2017 11:55:01 PM,18.414,,,,,
06/14/2017 12:55:01 AM,17.772,,,,,
06/14/2017 01:55:01 AM,17.320,,,,,
06/14/2017 02:55:01 AM,16.844,,,,,
06/14/2017 03:55:01 AM,16.534,,,,,
06/14/2017 04:55:01 AM,15.652,,,,,
06/14/2017 05:55:01 AM,15.151,,,,,
06/14/2017 06:55:01 AM,15.055,,,,,
06/14/2017 07:55:01 AM,15.652,,,,,
06/14/2017 08:55:01 AM,15.819,,,,,
06/14/2017 09:55:01 AM,16.034,,,,,
06/14/2017 10:55:01 AM,22.776,,,,,
06/14/2017 11:55:01 AM,30.571,,,,,
06/14/2017 12:55:01 PM,35.743,,,,,
06/14/2017 01:55:01 PM,34.651,,,,,
06/14/2017 02:55:01 PM,26.940,,,,,
06/14/2017 03:55:01 PM,21.867,,,,,
06/14/2017 04:55:01 PM,21.891,,,,,
06/14/2017 05:55:01 PM,27.653,,,,,
06/14/2017 06:55:01 PM,21.843,,,,,
06/14/2017 07:55:01 PM,20.341,,,,,
06/14/2017 08:55:01 PM,18.961,,,,,
06/14/2017 09:55:01 PM,17.225,,,,,
06/14/2017 10:55:01 PM,16.344,,,,,
06/14/2017 11:55:01 PM,15.796,,,,,
06/15/2017 12:55:01 AM,14.984,,,,,
06/15/2017 01:55:01 AM,14.625,,,,,
06/15/2017 02:55:01 AM,14.146,,,,,
06/15/2017 03:55:01 AM,14.146,,,,,
06/15/2017 04:55:01 AM,13.954,,,,,
06/15/2017 05:55:01 AM,13.762,,,,,
06/15/2017 06:55:01 AM,13.954,,,,,
06/15/2017 07:55:01 AM,14.050,,,,,
06/15/2017 08:55:01 AM,14.146,,,,,
06/15/2017 09:55:01 AM,14.649,,,,,
06/15/2017 10:55:01 AM,21.390,,,,,
06/15/2017 11:55:01 AM,28.965,,,,,
06/15/2017 12:55:01 PM,34.413,,,,,
06/15/2017 01:55:01 PM,34.651,,,,,
06/15/2017 02:55:01 PM,24.363,,,,,
06/15/2017 03:55:01 PM,21.318,,,,,
06/15/2017 04:55:01 PM,24.412,,,,,
06/15/2017 05:55:01 PM,23.184,,,,,
06/15/2017 06:55:01 PM,20.746,,,,,
06/15/2017 07:55:01 PM,19.413,,,,,
06/15/2017 08:55:01 PM,17.915,,,,,
06/15/2017 09:55:01 PM,16.368,,,,,
06/15/2017 10:55:01 PM,15.390,,,,,
06/15/2017 11:55:01 PM,14.888,,,,,
06/16/2017 12:55:01 AM,14.553,,,,,
06/16/2017 01:55:01 AM,14.242,,,,,
06/16/2017 02:55:01 AM,13.930,,,,,
06/16/2017 03:55:01 AM,13.690,,,,,
06/16/2017 04:55:01 AM,13.281,,,,,
06/16/2017 05:55:01 AM,12.823,,,,,
06/16/2017 06:55:01 AM,12.558,,,,,
06/16/2017 07:55:01 AM,12.847,,,,,
06/16/2017 08:55:01 AM,13.137,,,,,
06/16/2017 09:55:01 AM,14.266,,,,,
06/16/2017 10:55:01 AM,20.603,,,,,
06/16/2017 11:55:01 AM,27.284,,,,,
06/16/2017 12:55:01 PM,33.600,,,,,
06/16/2017 01:55:01 PM,35.502,,,,,
06/16/2017 02:55:01 PM,37.425,,,,,
06/16/2017 03:55:01 PM,33.704,,,,,
06/16/2017 04:55:01 PM,27.333,,,,,
06/16/2017 05:55:01 PM,22.753,,,,,
06/16/2017 06:55:01 PM,24.750,,,,,
06/16/2017 07:55:01 PM,21.819,,,,,
06/16/2017 08:55:01 PM,19.008,,,,,
06/16/2017 09:55:01 PM,17.344,,,,,
06/16/2017 10:55:01 PM,16.439,,,,,
06/16/2017 11:55:01 PM,15.843,,,,,
06/17/2017 12:55:01 AM,15.748,,,,,
06/17/2017 01:55:01 AM,15.366,,,,,
06/17/2017 02:55:01 AM,14.601,,,,,
06/17/2017 03:55:01 AM,13.810,,,,,
06/17/2017 04:55:01 AM,13.281,,,,,
06/17/2017 05:55:01 AM,12.871,,,,,
06/17/2017 06:55:01 AM,12.630,,,,,
06/17/2017 07:55:01 AM,12.775,,,,,
06/17/2017 08:55:01 AM,13.209,,,,,
06/17/2017 09:55:01 AM,13.834,,,,,
06/17/2017 10:55:01 AM,20.365,,,,,
06/17/2017 11:55:01 AM,28.941,,,,,
06/17/2017 12:55:01 PM,34.863,,,,,
06/17/2017 01:55:01 PM,37.370,,,,,
06/17/2017 02:55:01 PM,33.548,,,,,
06/17/2017 03:55:01 PM,25.598,,,,,
06/17/2017 04:55:01 PM,23.545,,,,,
06/17/2017 05:55:01 PM,20.365,,,,,
06/17/2017 06:55:01 PM,20.317,,,,,
